sampleId,weightG,standardDeflectionMm,collecting,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,staticAxisSource,staticPlaneTiltDeg,staticRollDeg,staticPoseRmsePx,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.16075146198272705,1.0,pose,2.5921025660751145,3.0082367298227157,0.44758760929107666,0.9819154605269431,3.286726013819375,0.6866781810799264,0.6866781810799264,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.85577392578125,2.2848459235343537
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.1691989302635193,1.0,pose,2.6390361074882516,3.009195852894694,0.44115468859672546,0.980965120345354,3.320059347152708,0.7480785302801823,0.7480785302801823,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.9958801269531,2.2859410102102324
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.168657124042511,1.0,pose,2.6149024824475777,3.0102482336686394,0.44490304589271545,0.9810260735452174,3.353392680486041,0.7498706554801027,0.7498706554801027,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.9999694824219,2.2860396867840294
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.15308789908885956,1.0,pose,2.5725164231463533,3.007472144165144,0.43671324849128723,0.9827776113525033,3.3867260138193744,0.7336211620629145,0.7336211620629145,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.962890625,2.2856781634375767
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.15255728363990784,1.0,pose,2.6115788324599483,3.010567361680999,0.43861082196235657,0.9828373055905104,3.4200593471527077,0.696294136443678,0.696294136443678,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.8777160644531,2.2848093308466995
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.15239368379116058,1.0,pose,2.602582806143608,3.009769132276386,0.4341934025287628,0.9828557105734943,3.453392680486041,0.6981932541928474,0.6981932541928474,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.8820495605469,2.2847864298970038
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.16161006689071655,1.0,pose,2.620617720025107,3.0112130779210537,0.43387383222579956,0.9818188674747943,3.486726013819374,0.7113265896131591,0.7113265896131591,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,426.9120178222656,2.283480839641577
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.17133775353431702,1.0,pose,2.6339920037941567,3.0054186839541317,0.43007487058639526,0.9807245027273892,3.5200593471527073,0.8060818660417832,0.8060818660417832,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,427.12823486328125,2.2836636020750323
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.164511039853096,1.0,pose,2.622728035524953,3.006270379684055,0.4298347234725952,0.9814925080165267,3.5533926804860405,0.7978166916123,0.7978166916123,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,427.109375,2.284011553189543
sample_001_200g,200.0,0.565,1,target-local-scale,fallback-aruco,20,0.16517317295074463,1.0,pose,2.636557211754459,3.006736939155528,0.4312646985054016,0.9814180180430412,3.5867260138193737,0.798926739310758,0.798926739310758,0.6047056866182767,299.2700889351902,0.06047056866182767,0.6,tracking:static-pose,427.1119079589844,2.2842548586184668
