timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
0.05631375312805176,,,,,,0.6,missing:low-homography-quality,,
0.12736272811889648,,,,,,0.6,missing:low-homography-quality,,
0.19526290893554688,,,,,,0.6,missing:low-homography-quality,,
0.2553846836090088,,,,,,0.6,missing:low-homography-quality,,
0.32260680198669434,,,,,,0.6,missing:low-homography-quality,,
0.3910379409790039,,,,,,0.6,missing:low-homography-quality,,
0.4550447463989258,,,,,,0.6,missing:low-homography-quality,,
0.5201668739318848,,,,,,0.6,missing:low-homography-quality,,
0.5934646129608154,,,,,,0.6,missing:low-homography-quality,,
0.659409761428833,,,,,,0.6,missing:low-homography-quality,,
0.7246248722076416,,,,,,0.6,missing:low-homography-quality,,
0.7912209033966064,,,,,,0.6,missing:low-homography-quality,,
0.8566718101501465,,,,,,0.6,missing:low-homography-quality,,
0.9239258766174316,,,,,,0.6,missing:low-homography-quality,,
0.9924337863922119,,,,,,0.6,missing:low-homography-quality,,
1.0553007125854492,,,,,,0.6,missing:low-homography-quality,,
1.1219189167022705,,,,,,0.6,missing:low-homography-quality,,
1.1895716190338135,,,,,,0.6,missing:low-homography-quality,,
1.2581367492675781,,,,,,0.6,missing:low-homography-quality,,
1.3234248161315918,,,,,,0.6,missing:low-homography-quality,,
1.3903067111968994,,,,,,0.6,missing:low-homography-quality,,
1.4576587677001953,,,,,,0.6,missing:low-homography-quality,,
1.521669864654541,,,,,,0.6,missing:low-homography-quality,,
1.588188886642456,,,,,,0.6,missing:low-homography-quality,,
1.6571147441864014,,,,,,0.6,missing:low-homography-quality,,
1.723118782043457,,,,,,0.6,missing:low-homography-quality,,
1.7858548164367676,,,,,,0.6,missing:low-homography-quality,,
1.853238821029663,,,,,,0.6,missing:low-homography-quality,,
1.9200527667999268,,,,,,0.6,missing:low-homography-quality,,
1.989062786102295,,,,,,0.6,missing:low-homography-quality,,
2.061492919921875,,,,,,0.6,missing:low-homography-quality,,
2.1320157051086426,,,,,,0.6,missing:low-homography-quality,,
2.190098762512207,,,,,,0.6,missing:low-homography-quality,,
2.2531609535217285,,,,,,0.6,missing:low-homography-quality,,
2.320786952972412,,,,,,0.6,missing:low-homography-quality,,
2.388425827026367,,,,,,0.6,missing:low-homography-quality,,
2.4541497230529785,,,,,,0.6,missing:low-homography-quality,,
2.523627996444702,,,,,,0.6,missing:low-homography-quality,,
2.588449001312256,,,,,,0.6,missing:low-homography-quality,,
2.6548359394073486,,,,,,0.6,missing:low-homography-quality,,
2.718165874481201,,,,,,0.6,missing:low-homography-quality,,
2.788160800933838,,,,,,0.6,missing:low-homography-quality,,
2.859379768371582,,,,,,0.6,missing:low-homography-quality,,
2.92191481590271,,,,,,0.6,missing:low-homography-quality,,
2.9910409450531006,,,,,,0.6,missing:low-homography-quality,,
3.0591297149658203,,,,,,0.6,missing:low-homography-quality,,
3.126211643218994,,,,,,0.6,missing:low-homography-quality,,
3.190828800201416,,,,,,0.6,missing:low-homography-quality,,
3.2571709156036377,,,,,,0.6,missing:low-homography-quality,,
3.322828769683838,,,,,,0.6,missing:low-homography-quality,,
3.3900599479675293,,,,,,0.6,missing:low-homography-quality,,
3.453556776046753,,,,,,0.6,missing:low-homography-quality,,
3.523221969604492,,,,,,0.6,missing:low-homography-quality,,
3.5871076583862305,,,,,,0.6,missing:low-homography-quality,,
3.658101797103882,,,,,,0.6,missing:low-homography-quality,,
3.7214558124542236,,,,,,0.6,missing:low-homography-quality,,
3.7898528575897217,,,,,,0.6,missing:low-homography-quality,,
3.8548946380615234,,,,,,0.6,missing:low-homography-quality,,
3.919912815093994,,,,,,0.6,missing:low-homography-quality,,
3.9869368076324463,,,,,,0.6,missing:low-homography-quality,,
4.053714752197266,,,,,,0.6,missing:low-homography-quality,,
4.12326192855835,,,,,,0.6,missing:low-homography-quality,,
4.187596797943115,,,,,,0.6,missing:low-homography-quality,,
4.254442930221558,,,,,,0.6,missing:low-homography-quality,,
4.320303678512573,,,,,,0.6,missing:low-homography-quality,,
4.388105869293213,,,,,,0.6,missing:low-homography-quality,,
4.455707788467407,,,,,,0.6,missing:low-homography-quality,,
4.521462917327881,,,,,,0.6,missing:low-homography-quality,,
4.590289831161499,,,,,,0.6,missing:low-homography-quality,,
4.654887914657593,,,,,,0.6,missing:low-homography-quality,,
4.723540782928467,,,,,,0.6,missing:low-homography-quality,,
4.786444664001465,,,,,,0.6,missing:low-homography-quality,,
4.853831768035889,,,,,,0.6,missing:low-homography-quality,,
4.923512697219849,,,,,,0.6,missing:low-homography-quality,,
4.989391803741455,,,,,,0.6,missing:low-homography-quality,,
5.0541298389434814,,,,,,0.6,missing:low-homography-quality,,
5.121678829193115,,,,,,0.6,missing:low-homography-quality,,
5.188200950622559,,,,,,0.6,missing:low-homography-quality,,
5.254419803619385,,,,,,0.6,missing:low-homography-quality,,
5.322582960128784,,,,,,0.6,missing:low-homography-quality,,
5.389368772506714,,,,,,0.6,missing:low-homography-quality,,
5.452202796936035,,,,,,0.6,missing:low-homography-quality,,
5.521913766860962,,,,,,0.6,missing:low-homography-quality,,
5.5899739265441895,,,,,,0.6,missing:low-homography-quality,,
5.652188777923584,,,,,,0.6,missing:low-homography-quality,,
5.721470832824707,,,,,,0.6,missing:low-homography-quality,,
5.796270847320557,,,,,,0.6,missing:low-homography-quality,,
5.85431981086731,,,,,,0.6,missing:low-homography-quality,,
5.919973850250244,,,,,,0.6,missing:low-homography-quality,,
5.989807844161987,,,,,,0.6,missing:low-homography-quality,,
6.05854058265686,,,,,,0.6,missing:low-homography-quality,,
6.118596792221069,,,,,,0.6,missing:low-homography-quality,,
6.186003923416138,,,,,,0.6,missing:low-homography-quality,,
6.258803844451904,,,,,,0.6,missing:low-homography-quality,,
6.326498746871948,,,,,,0.6,missing:low-homography-quality,,
6.387883901596069,,,,,,0.6,missing:low-homography-quality,,
