timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
0.09476470947265625,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.21802783012390137,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.32273101806640625,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.4545128345489502,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.5917959213256836,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.7273087501525879,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.8599288463592529,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
0.9901309013366699,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.1303799152374268,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.2587957382202148,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.3829660415649414,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.5163588523864746,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.6529419422149658,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.7813148498535156,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
1.8994429111480713,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.0300159454345703,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.1542699337005615,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.263040065765381,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.3853209018707275,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.516374111175537,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.616459846496582,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.712862968444824,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.817376136779785,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
2.9166269302368164,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.015839099884033,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.1197609901428223,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.254041910171509,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.3863167762756348,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.4982519149780273,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.622281074523926,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.730412721633911,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.8538670539855957,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
3.9624290466308594,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.092128038406372,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.220489978790283,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.321464776992798,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.464534044265747,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.592270851135254,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.7215728759765625,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.856001138687134,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
4.9888200759887695,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
5.12033486366272,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
5.256117105484009,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
5.3883678913116455,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,274.75,3.003779661158967
