sampleId,weightG,standardDeflectionMm,collecting,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,staticAxisSource,staticPlaneTiltDeg,staticRollDeg,staticPoseRmsePx,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15489518642425537,1.0,pose,2.1836101790951856,1.146678984616234,0.3122707009315491,0.9025742915272713,3.4033919811248756,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15629997849464417,1.0,pose,2.234479463345318,1.1455356773749743,0.31778332591056824,0.9024162524193525,3.436725314458209,0.6078986525535583,0.6078986525535583,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.5,2.0462421101715647
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.1509050726890564,1.0,pose,2.2315450074752863,1.1424906751243158,0.30561530590057373,0.9030231793224811,3.470058647791542,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15422099828720093,1.0,pose,2.2055707870182597,1.1461246847401243,0.31126368045806885,0.9026501376926899,3.5033919811248753,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15568579733371735,1.0,pose,2.2352577356599466,1.1333597996814,0.3150482177734375,0.9024853477999567,3.5367253144582085,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15114764869213104,1.0,pose,2.201176989438699,1.1372860620641252,0.3040614426136017,0.9029958895221352,3.5700586477915417,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15386871993541718,1.0,pose,2.2221349955101735,1.1361005308933234,0.30978867411613464,0.9026897690072656,3.603391981124875,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15538014471530914,1.0,pose,2.204048962041336,1.1428662903223252,0.3130617141723633,0.9025197337195278,3.636725314458208,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.15541605651378632,1.0,pose,2.2162702429998538,1.1381879828157626,0.3132706582546234,0.9025156936421991,3.6700586477915413,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
sample_001_150g,150.0,0.44,1,homography,fallback-aruco,12,0.14772242307662964,1.0,pose,2.2040197031117668,1.1403724934841764,0.29715847969055176,0.9033812274038792,3.7033919811248746,0.72947838306427,0.72947838306427,0.686771904199947,203.88920806646345,0.0686771904199947,0.6,tracking:target-only-static-unavailable,420.75,2.054077381095219
