timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status
0.053315162658691406,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.12078714370727539,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.18782496452331543,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.25408315658569336,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.3207540512084961,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.38797712326049805,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.45466089248657227,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5214779376983643,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5877809524536133,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.653508186340332,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.7217249870300293,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.7781140804290771,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.8483841419219971,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.913048267364502,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.983227014541626,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.0461220741271973,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.115009069442749,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.1803929805755615,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.246385097503662,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.313387155532837,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.3809540271759033,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.4467720985412598,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5132849216461182,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5826351642608643,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.653123140335083,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.7233710289001465,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.8091721534729004,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.871636152267456,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.9379150867462158,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.0037410259246826,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.070786237716675,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.138052225112915,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
