sampleId,weightG,standardDeflectionMm,collecting,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,staticAxisSource,staticPlaneTiltDeg,staticRollDeg,staticPoseRmsePx,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19746793806552887,1.0,pose,5.326460232472335,1.7535503428963832,0.30580419301986694,0.897784856967628,11.246993525822928,14.336915645035313,14.336915645035313,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,614.9747924804688,1.82578248088008
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19343194365501404,1.0,pose,5.330484796124965,1.743776308045859,0.3008521497249603,0.8982389063388109,11.280326859156261,14.341684085222173,14.341684085222173,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,614.9835205078125,1.8267075777696828
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19483596086502075,1.0,pose,5.341993945174478,1.7506206603756833,0.2989971935749054,0.8980809544026852,11.313660192489595,14.353121672523523,14.353121672523523,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,615.0044555664062,1.8262648710713005
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1848185956478119,1.0,pose,5.336212058845627,1.751598607197002,0.2855399250984192,0.8992079079896211,11.346993525822928,14.36505944585846,14.36505944585846,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,615.0263061523438,1.8269537601637083
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19303569197654724,1.0,pose,5.3564771992296745,1.7476499090392126,0.2981146574020386,0.8982834846526384,11.380326859156261,14.370027960458755,14.370027960458755,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,615.035400390625,1.826711396511539
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19235919415950775,1.0,pose,5.354660150316737,1.7479780247461634,0.29700443148612976,0.8983595906570553,11.413660192489594,14.367293610141814,14.367293610141814,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,615.0303955078125,1.8261494176555562
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1935553401708603,1.0,pose,5.348149162791968,1.7481646983167054,0.2988159954547882,0.8982250242307782,11.446993525822927,14.374729709174469,14.374729709174469,14.068911216629864,489.71860155838004,1.4068911216629865,0.6,tracking:static-pose,615.0440063476562,1.8266536397464261
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1964704394340515,1.0,pose,5.340152267213924,1.7515977538223086,0.30252349376678467,0.8978970755636692,11.48032685915626,14.383599674836741,14.383599674836741,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,615.0602416992188,1.8263011321810907
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.19820058345794678,1.0,pose,5.331040636414504,1.7556366919099538,0.3079022765159607,0.897702434360981,11.513660192489594,14.37963153230362,14.37963153230362,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,615.052978515625,1.8267078959975611
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1676301211118698,1.0,pose,5.349427057601766,1.7543659375729128,0.2551129460334778,0.9011416113749146,11.546993525822927,14.28049466044673,14.28049466044673,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8715209960938,1.825552664073473
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.1864980012178421,1.0,pose,5.35505996764402,1.7482625140795272,0.2851143777370453,0.8990189748629928,11.58032685915626,14.318742219148328,14.318742219148328,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.9415283203125,1.826699940333869
sample_001_5123.7g,5123.7,14.52,1,target-local-scale,fallback-aruco,12,0.18346427381038666,1.0,pose,5.3186251508502504,1.7603037024452552,0.27818503975868225,0.8993602691963315,11.613660192489593,14.278160458956659,14.278160458956659,14.273158492230086,489.71860155838004,1.4273158492230087,0.6,tracking:static-pose,614.8672485351562,1.825812841368301
