timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
0.05739426612854004,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.40803527832031,2.855169142555601
0.12701416015625,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.41486358642578,2.855169142555601
0.19389104843139648,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.37590408325195,2.8551629230937214
0.2564890384674072,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.35530090332031,2.855165449746842
0.32085514068603516,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.36396789550781,2.8551613682324852
0.3877241611480713,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.36956787109375,2.8551629230937214
0.4535081386566162,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.380531311035156,2.8551613682324852
0.5218870639801025,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.38707733154297,2.8551613682324852
0.5901050567626953,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.416378021240234,2.8551668102542207
0.6556410789489746,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.44345474243164,2.8551629230937214
0.7217540740966797,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.43199157714844,2.8551629230937214
0.7870421409606934,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.442134857177734,2.85517030870772
0.8567240238189697,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.40538787841797,2.855169142555601
0.9214670658111572,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.42750549316406,2.855167587687591
0.9888350963592529,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.42682647705078,2.85517030870772
1.0520539283752441,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.42232894897461,2.8551629230937214
1.1217050552368164,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.41339874267578,2.8551629230937214
1.1888210773468018,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline,-42.41506576538086,2.85516408924076
