timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
0.05044198036193848,,,,,,0.6,missing:low-homography-quality,,
0.11834907531738281,,,,,,0.6,missing:low-homography-quality,,
0.18562817573547363,,,,,,0.6,missing:low-homography-quality,,
0.25281715393066406,,,,,,0.6,missing:low-homography-quality,,
0.3193488121032715,,,,,,0.6,missing:low-homography-quality,,
0.38788914680480957,,,,,,0.6,missing:low-homography-quality,,
0.45202088356018066,,,,,,0.6,missing:low-homography-quality,,
0.5198650360107422,,,,,,0.6,missing:low-homography-quality,,
0.5859718322753906,,,,,,0.6,missing:low-homography-quality,,
0.6518158912658691,,,,,,0.6,missing:low-homography-quality,,
0.7181508541107178,,,,,,0.6,missing:low-homography-quality,,
0.7851860523223877,,,,,,0.6,missing:low-homography-quality,,
0.852741003036499,,,,,,0.6,missing:low-homography-quality,,
0.9194118976593018,,,,,,0.6,missing:low-homography-quality,,
0.9854130744934082,,,,,,0.6,missing:low-homography-quality,,
1.0516510009765625,,,,,,0.6,missing:low-homography-quality,,
1.118988037109375,,,,,,0.6,missing:low-homography-quality,,
1.1879630088806152,,,,,,0.6,missing:low-homography-quality,,
1.25575590133667,,,,,,0.6,missing:low-homography-quality,,
1.320580005645752,,,,,,0.6,missing:low-homography-quality,,
1.387861967086792,,,,,,0.6,missing:low-homography-quality,,
1.4561457633972168,,,,,,0.6,missing:low-homography-quality,,
1.522278070449829,,,,,,0.6,missing:low-homography-quality,,
1.5906848907470703,,,,,,0.6,missing:low-homography-quality,,
1.6592929363250732,,,,,,0.6,missing:low-homography-quality,,
1.722580909729004,,,,,,0.6,missing:low-homography-quality,,
1.7890610694885254,,,,,,0.6,missing:low-homography-quality,,
1.8552649021148682,,,,,,0.6,missing:low-homography-quality,,
1.921886920928955,,,,,,0.6,missing:low-homography-quality,,
1.9889237880706787,,,,,,0.6,missing:low-homography-quality,,
2.056785821914673,,,,,,0.6,missing:low-homography-quality,,
2.1278960704803467,,,,,,0.6,missing:low-homography-quality,,
2.1966798305511475,,,,,,0.6,missing:low-homography-quality,,
2.25573992729187,,,,,,0.6,missing:low-homography-quality,,
2.3225820064544678,,,,,,0.6,missing:low-homography-quality,,
2.3893790245056152,,,,,,0.6,missing:low-homography-quality,,
2.456418991088867,,,,,,0.6,missing:low-homography-quality,,
2.524217128753662,,,,,,0.6,missing:low-homography-quality,,
2.588876962661743,,,,,,0.6,missing:low-homography-quality,,
2.6557490825653076,,,,,,0.6,missing:low-homography-quality,,
2.722630739212036,,,,,,0.6,missing:low-homography-quality,,
2.7893519401550293,,,,,,0.6,missing:low-homography-quality,,
2.8562119007110596,,,,,,0.6,missing:low-homography-quality,,
2.9229419231414795,,,,,,0.6,missing:low-homography-quality,,
2.9896318912506104,,,,,,0.6,missing:low-homography-quality,,
3.0556700229644775,,,,,,0.6,missing:low-homography-quality,,
3.1237130165100098,,,,,,0.6,missing:low-homography-quality,,
3.188422918319702,,,,,,0.6,missing:low-homography-quality,,
3.258314847946167,,,,,,0.6,missing:low-homography-quality,,
3.322885036468506,,,,,,0.6,missing:low-homography-quality,,
3.390403985977173,,,,,,0.6,missing:low-homography-quality,,
3.4532220363616943,,,,,,0.6,missing:low-homography-quality,,
3.5183990001678467,,,,,,0.6,missing:low-homography-quality,,
3.585784912109375,,,,,,0.6,missing:low-homography-quality,,
3.656538963317871,,,,,,0.6,missing:low-homography-quality,,
3.723296880722046,,,,,,0.6,missing:low-homography-quality,,
3.7897510528564453,,,,,,0.6,missing:low-homography-quality,,
3.856123924255371,,,,,,0.6,missing:low-homography-quality,,
3.9225850105285645,,,,,,0.6,missing:low-homography-quality,,
3.990065097808838,,,,,,0.6,missing:low-homography-quality,,
4.056764841079712,,,,,,0.6,missing:low-homography-quality,,
4.125245809555054,,,,,,0.6,missing:low-homography-quality,,
4.19051194190979,,,,,,0.6,missing:low-homography-quality,,
4.25725793838501,,,,,,0.6,missing:low-homography-quality,,
4.323545932769775,,,,,,0.6,missing:low-homography-quality,,
4.3898069858551025,,,,,,0.6,missing:low-homography-quality,,
4.456034898757935,,,,,,0.6,missing:low-homography-quality,,
4.522082090377808,,,,,,0.6,missing:low-homography-quality,,
4.589346885681152,,,,,,0.6,missing:low-homography-quality,,
4.655509948730469,,,,,,0.6,missing:low-homography-quality,,
4.721801996231079,,,,,,0.6,missing:low-homography-quality,,
4.790488958358765,,,,,,0.6,missing:low-homography-quality,,
4.857334852218628,,,,,,0.6,missing:low-homography-quality,,
4.924861907958984,,,,,,0.6,missing:low-homography-quality,,
4.989357948303223,,,,,,0.6,missing:low-homography-quality,,
5.055553913116455,,,,,,0.6,missing:low-homography-quality,,
5.124464988708496,,,,,,0.6,missing:low-homography-quality,,
5.1892828941345215,,,,,,0.6,missing:low-homography-quality,,
5.257163047790527,,,,,,0.6,missing:low-homography-quality,,
5.3218419551849365,,,,,,0.6,missing:low-homography-quality,,
5.3904008865356445,,,,,,0.6,missing:low-homography-quality,,
5.456207990646362,,,,,,0.6,missing:low-homography-quality,,
5.523674964904785,,,,,,0.6,missing:low-homography-quality,,
5.59035587310791,,,,,,0.6,missing:low-homography-quality,,
5.655729055404663,,,,,,0.6,missing:low-homography-quality,,
5.723372936248779,,,,,,0.6,missing:low-homography-quality,,
5.79171085357666,,,,,,0.6,missing:low-homography-quality,,
5.854890823364258,,,,,,0.6,missing:low-homography-quality,,
