timeSec,rawMm,filteredMm,baselineMm,deflectionCm,confidence,status
7.152557373046875e-07,,,,,0.0,missing:fallback-no-target
0.17435812950134277,0.0,0.0,,0.0,0.6,calibrating-baseline
0.3060140609741211,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5647430419921875,,,,,0.0,missing:fallback-no-target
0.8088898658752441,,,,,0.0,missing:fallback-no-target
1.0131499767303467,,,,,0.0,missing:fallback-no-target
1.1802089214324951,,,,,0.0,missing:fallback-no-target
1.3452398777008057,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5189788341522217,0.0,0.0,,0.0,0.6,calibrating-baseline
1.6860408782958984,,,,,0.0,missing:fallback-no-target
1.850017786026001,0.0,0.0,,0.0,0.6,calibrating-baseline
2.015469789505005,,,,,0.0,missing:fallback-no-target
2.177386999130249,,,,,0.0,missing:fallback-no-target
2.349468946456909,0.0,0.0,,0.0,0.6,calibrating-baseline
2.521061897277832,,,,,0.0,missing:fallback-no-target
2.681891918182373,0.0,0.0,,0.0,0.6,calibrating-baseline
2.8445210456848145,0.0,0.0,,0.0,0.6,calibrating-baseline
3.013300895690918,0.0,0.0,,0.0,0.6,calibrating-baseline
3.181335926055908,0.0,0.0,,0.0,0.6,calibrating-baseline
3.347114086151123,0.0,0.0,,0.0,0.6,calibrating-baseline
3.5129969120025635,,,,,0.0,missing:fallback-no-target
3.678701877593994,,,,,0.0,missing:fallback-no-target
3.848261833190918,0.0,0.0,,0.0,0.6,calibrating-baseline
4.013443946838379,0.0,0.0,,0.0,0.6,calibrating-baseline
4.179219961166382,0.0,0.0,,0.0,0.6,calibrating-baseline
4.346895933151245,,,,,0.0,missing:fallback-no-target
4.5135498046875,,,,,0.0,missing:fallback-no-target
4.682548999786377,0.0,0.0,,0.0,0.6,calibrating-baseline
4.851008892059326,,,,,0.0,missing:fallback-no-target
5.01961088180542,,,,,0.0,missing:fallback-no-target
5.193372011184692,,,,,0.0,missing:fallback-no-target
5.386465787887573,0.0,0.0,,0.0,0.6,calibrating-baseline
5.55220103263855,0.0,0.0,,0.0,0.6,calibrating-baseline
5.719364881515503,,,,,0.0,missing:fallback-no-target
5.88579797744751,,,,,0.0,missing:fallback-no-target
6.0540077686309814,0.0,0.0,,0.0,0.6,calibrating-baseline
6.218183994293213,,,,,0.0,missing:fallback-no-target
6.384663820266724,,,,,0.0,missing:fallback-no-target
6.5489161014556885,,,,,0.0,missing:fallback-no-target
6.722312927246094,,,,,0.0,missing:fallback-no-target
6.887784004211426,,,,,0.0,missing:fallback-no-target
7.052080869674683,0.0,0.0,,0.0,0.6,calibrating-baseline
7.22487998008728,0.0,0.0,,0.0,0.6,calibrating-baseline
7.420591831207275,0.0,0.0,,0.0,0.6,calibrating-baseline
7.586843967437744,0.0,0.0,,0.0,0.6,calibrating-baseline
7.747733116149902,,,,,0.0,missing:fallback-no-target
7.924131870269775,,,,,0.0,missing:fallback-no-target
8.121296882629395,0.0,0.0,,0.0,0.6,calibrating-baseline
8.285515785217285,0.0,0.0,,0.0,0.6,calibrating-baseline
8.45689082145691,0.0,0.0,,0.0,0.6,calibrating-baseline
8.65291976928711,,,,,0.0,missing:fallback-no-target
8.818071842193604,,,,,0.0,missing:fallback-no-target
8.983838081359863,,,,,0.0,missing:fallback-no-target
9.154217958450317,0.0,0.0,,0.0,0.6,calibrating-baseline
9.322025060653687,0.0,0.0,,0.0,0.6,calibrating-baseline
9.480418920516968,0.0,0.0,,0.0,0.6,calibrating-baseline
9.654884815216064,,,,,0.0,missing:fallback-no-target
9.817956924438477,,,,,0.0,missing:fallback-no-target
9.988022804260254,,,,,0.0,missing:fallback-no-target
10.15513300895691,0.0,0.0,,0.0,0.6,calibrating-baseline
10.318045854568481,0.0,0.0,,0.0,0.6,calibrating-baseline
10.48500680923462,0.0,0.0,,0.0,0.6,calibrating-baseline
10.652704000473022,0.0,0.0,,0.0,0.6,calibrating-baseline
10.820631742477417,0.0,0.0,,0.0,0.6,calibrating-baseline
10.981145858764648,0.0,0.0,,0.0,0.6,calibrating-baseline
11.153409719467163,,,,,0.0,missing:fallback-no-target
11.31908106803894,,,,,0.0,missing:fallback-no-target
11.486214876174927,,,,,0.0,missing:fallback-no-target
