timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status
0.05241107940673828,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.12225604057312012,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.1879730224609375,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.2562410831451416,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.3190288543701172,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.3832402229309082,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.45037198066711426,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5170769691467285,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5831940174102783,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.6522650718688965,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.7203450202941895,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.785609245300293,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.8544430732727051,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.9181458950042725,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.9836361408233643,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.0531182289123535,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.120628833770752,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.180783987045288,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.2511489391326904,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.3179309368133545,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.3822829723358154,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.4534111022949219,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5172951221466064,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5845742225646973,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.6489169597625732,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.7153639793395996,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.7901339530944824,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.8564350605010986,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.9236340522766113,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.9882190227508545,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.0530951023101807,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.1223909854888916,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.184284210205078,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.253615140914917,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.320775032043457,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.3885741233825684,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.4561660289764404,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.5214381217956543,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.5894341468811035,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.6574289798736572,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.7247772216796875,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.78816294670105,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.8555428981781006,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.9280760288238525,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.9918289184570312,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.056697130203247,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.1257011890411377,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.192009210586548,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.2540688514709473,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.321774959564209,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.3895089626312256,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.460468292236328,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.5310351848602295,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.5884671211242676,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.6567962169647217,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.7230491638183594,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.7900099754333496,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.8561551570892334,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.922363042831421,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.9889750480651855,0.0,0.0,0.0,97.90776824951172,0.0,0.6,calibrating-baseline
4.056375980377197,-0.006011962890625,-0.006011962890625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.123887062072754,-0.0075836181640625,-0.0075836181640625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.190889120101929,-0.01690673828125,-0.01690673828125,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.254806041717529,-0.03631591796875,-0.03631591796875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.32525110244751,0.197418212890625,0.197418212890625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.389147996902466,0.19659423828125,0.19659423828125,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.45567512512207,0.20688629150390625,0.20688629150390625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.52524995803833,-0.0260467529296875,-0.0260467529296875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.589540958404541,0.211639404296875,0.211639404296875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.654320001602173,0.21141815185546875,0.21141815185546875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.720265865325928,-0.02562713623046875,-0.02562713623046875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.791846036911011,-0.0184478759765625,-0.0184478759765625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.8568501472473145,-0.01615142822265625,-0.01615142822265625,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.922730922698975,-0.01751708984375,-0.01751708984375,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
4.984561204910278,-0.0163116455078125,-0.0163116455078125,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
5.045336008071899,-0.01801300048828125,-0.01801300048828125,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
5.115333080291748,0.2178192138671875,0.2178192138671875,-0.006011962890625,97.90776824951172,-0.0006011962890625,0.6,tracking:fallback-aruco
