timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status
0.053784847259521484,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.12890386581420898,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.1834697723388672,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.2536311149597168,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.31681108474731445,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.3870878219604492,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.4490671157836914,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5190889835357666,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.5849847793579102,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.6510319709777832,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.719667911529541,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.7861998081207275,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.8493919372558594,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.9189579486846924,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
0.9841248989105225,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.0527150630950928,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.1166400909423828,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.1845877170562744,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.2520008087158203,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.31797194480896,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.3866560459136963,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.451658010482788,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5139260292053223,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.5837090015411377,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.6528148651123047,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.7203919887542725,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.7831618785858154,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.8525128364562988,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.9148859977722168,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
1.9848158359527588,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.054764747619629,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.1153669357299805,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.1847589015960693,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.2500579357147217,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.3135769367218018,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.385664701461792,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.449876070022583,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.5170319080352783,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.5831587314605713,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.6488280296325684,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.7198238372802734,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.7852728366851807,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.8540029525756836,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.9200940132141113,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
2.9840400218963623,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.0503687858581543,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.1169118881225586,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.185379981994629,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.253990888595581,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.3181819915771484,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.3834478855133057,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.4475910663604736,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.5179710388183594,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.583966016769409,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.6555538177490234,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.7180287837982178,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.793468952178955,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.8537800312042236,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.9155139923095703,0.0,0.0,0.0,,0.0,0.6,calibrating-baseline
3.9810478687286377,0.0,0.0,0.0,73.33190155029297,0.0,0.6,calibrating-baseline
4.056010961532593,-0.20313262939453125,-0.20313262939453125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.1162168979644775,-0.20252227783203125,-0.20252227783203125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.185624837875366,-0.19626617431640625,-0.19626617431640625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.255090951919556,-0.201690673828125,-0.201690673828125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.318943023681641,-0.201171875,-0.201171875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.38850212097168,0.167388916015625,0.167388916015625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.4494500160217285,0.1651153564453125,0.1651153564453125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.520662784576416,0.17147064208984375,0.17147064208984375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.583747863769531,0.185943603515625,0.185943603515625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.651057004928589,0.18738555908203125,0.18738555908203125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.719496965408325,-0.193511962890625,-0.193511962890625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.783851146697998,-0.190216064453125,-0.190216064453125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.850694894790649,0.1086883544921875,0.1086883544921875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.917377948760986,0.19057464599609375,0.19057464599609375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
4.990451097488403,0.110076904296875,0.110076904296875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.049280166625977,0.1115875244140625,0.1115875244140625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.114630937576294,-0.1963653564453125,-0.1963653564453125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.186929941177368,-0.19188690185546875,-0.19188690185546875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.250663995742798,-0.19232177734375,-0.19232177734375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.317292928695679,-0.01462554931640625,-0.01462554931640625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.385101795196533,-0.27774810791015625,-0.27774810791015625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.450547933578491,-0.1958770751953125,-0.1958770751953125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.5175299644470215,-0.188873291015625,-0.188873291015625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.587455987930298,-0.2076568603515625,-0.2076568603515625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.654295921325684,0.1822967529296875,0.1822967529296875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.719321966171265,-0.19171142578125,-0.19171142578125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.7837419509887695,0.19307708740234375,0.19307708740234375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.8519439697265625,0.19610595703125,0.19610595703125,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.916183948516846,0.186676025390625,0.186676025390625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
5.985299110412598,0.556549072265625,0.556549072265625,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
6.053391933441162,1.2962646484375,1.2962646484375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
6.120977878570557,2.0419158935546875,2.0419158935546875,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
6.18353796005249,2.95208740234375,2.95208740234375,-0.20313262939453125,73.33190155029297,-0.020313262939453125,0.6,tracking:fallback-aruco
6.252166032791138,3.142974853515625,3.142974853515625,0.02184613334024823,73.33190155029297,0.0021846133340248227,0.6,tracking:fallback-aruco
6.316619157791138,3.512115478515625,3.512115478515625,0.02184613334024823,73.33190155029297,0.0021846133340248227,0.6,tracking:fallback-aruco
6.3835768699646,4.157257080078125,4.157257080078125,0.02184613334024823,73.33190155029297,0.0021846133340248227,0.6,tracking:fallback-aruco
6.449494123458862,4.324859619140625,4.324859619140625,0.32314517228383655,73.33190155029297,0.03231451722838365,0.6,tracking:fallback-aruco
6.5179359912872314,4.936332702636719,4.936332702636719,0.32314517228383655,73.33190155029297,0.03231451722838365,0.6,tracking:fallback-aruco
6.584502935409546,5.845703125,5.845703125,0.6189297141153174,73.33190155029297,0.06189297141153174,0.6,tracking:fallback-aruco
6.652869939804077,5.7403717041015625,5.7403717041015625,0.6189297141153174,73.33190155029297,0.06189297141153174,0.6,tracking:fallback-aruco
6.719266891479492,6.594879150390625,6.594879150390625,0.9776395628477497,73.33190155029297,0.09776395628477497,0.6,tracking:fallback-aruco
6.784225940704346,6.6504058837890625,6.6504058837890625,0.9776395628477497,73.33190155029297,0.09776395628477497,0.6,tracking:fallback-aruco
6.8502490520477295,7.0216827392578125,7.0216827392578125,1.402912289762566,73.33190155029297,0.14029122897625662,0.6,tracking:fallback-aruco
6.9200639724731445,7.7546234130859375,7.7546234130859375,1.6218796951162338,73.33190155029297,0.16218796951162337,0.6,tracking:fallback-aruco
