sampleId,weightG,standardDeflectionMm,collecting,collectionFilteredMm,measurementMethod,detectStatus,usedPointCount,rmsePx,inlierRatio,staticAxisSource,staticPlaneTiltDeg,staticRollDeg,staticPoseRmsePx,quality,timeSec,rawMm,unscaledRawMm,filteredMm,baselineMm,deflectionCm,confidence,status,measurementPositionPx,measurementPxPerMm
sample_001_5015.7g,5015.7,14.43,1,14.083861815842948,target-local-scale,fallback-aruco,12,0.18025800585746765,1.0,pose,5.202322774115308,1.7872984822753897,0.2660660743713379,0.8997209743410349,17.71123523712162,14.10333400097257,14.10333400097257,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6326904296875,1.7692695513315888
sample_001_5015.7g,5015.7,14.43,1,14.100044208048196,target-local-scale,fallback-aruco,12,0.1917254775762558,1.0,pose,5.2888928749051995,1.7928757040297278,0.2782900333404541,0.8984308837726712,17.744568570454955,14.122207603595642,14.122207603595642,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6661376953125,1.7695151264014712
sample_001_5015.7g,5015.7,14.43,1,14.105872293880088,target-local-scale,fallback-aruco,12,0.19432751834392548,1.0,pose,5.267883567000398,1.796051792311216,0.2838786244392395,0.8981381541863084,17.77790190378829,14.133332008061434,14.133332008061434,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6858520507812,1.7704640297247554
sample_001_5015.7g,5015.7,14.43,1,14.116865822999221,target-local-scale,fallback-aruco,12,0.19678659737110138,1.0,pose,5.254470232280794,1.7996093314267592,0.28973251581192017,0.8978615077957511,17.811235237121625,14.121897635669352,14.121897635669352,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6655883789062,1.7702896193249953
sample_001_5015.7g,5015.7,14.43,1,14.121453348308334,target-local-scale,fallback-aruco,12,0.1952124834060669,1.0,pose,5.256916314891939,1.7978433090545,0.28702354431152344,0.8980385956168174,17.84456857045496,14.121312140697468,14.121312140697468,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.66455078125,1.7702936541387302
sample_001_5015.7g,5015.7,14.43,1,14.120988396418896,target-local-scale,fallback-aruco,12,0.20592330396175385,1.0,pose,5.242686277169123,1.8005219965800743,0.30249452590942383,0.8968336283043027,17.877901903788295,14.095584802815285,14.095584802815285,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6189575195312,1.768997483009534
sample_001_5015.7g,5015.7,14.43,1,14.119041109024174,target-local-scale,fallback-aruco,12,0.20732857286930084,1.0,pose,5.233472168965325,1.7996914666055976,0.3052387535572052,0.8966755355522037,17.91123523712163,14.096583588355557,14.096583588355557,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6207275390625,1.7697544970615935
sample_001_5015.7g,5015.7,14.43,1,14.119243621402683,target-local-scale,fallback-aruco,12,0.196847602725029,1.0,pose,5.261085997415024,1.793288088875316,0.2886274456977844,0.8978546446934342,17.944568570454965,14.136707214369938,14.136707214369938,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6918334960938,1.769640552732521
sample_001_5015.7g,5015.7,14.43,1,14.108581413555875,target-local-scale,fallback-aruco,12,0.19896817207336426,1.0,pose,5.2487067323808585,1.7857302252512703,0.2925370931625366,0.8976160806417465,17.9779019037883,14.107329143133658,14.107329143133658,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6397705078125,1.7691073151123706
sample_001_5015.7g,5015.7,14.43,1,14.105308152254239,target-local-scale,fallback-aruco,12,0.19783537089824677,1.0,pose,5.246584344366349,1.7838939075700688,0.29109707474708557,0.8977435207739471,18.011235237121635,14.104126141228647,14.104126141228647,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6340942382812,1.769854863853423
sample_001_5015.7g,5015.7,14.43,1,14.106605884638977,target-local-scale,fallback-aruco,12,0.1907835751771927,1.0,pose,5.268221407082279,1.7842492242010994,0.28115496039390564,0.8985368477925658,18.04456857045497,14.105159367649618,14.105159367649618,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6359252929688,1.7702146050268088
sample_001_5015.7g,5015.7,14.43,1,14.106872457055587,target-local-scale,fallback-aruco,12,0.19251462817192078,1.0,pose,5.273269201487302,1.785469844837101,0.28535985946655273,0.8983421043306589,18.077901903788305,14.101026461965734,14.101026461965734,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6286010742188,1.7704000603091146
sample_001_5015.7g,5015.7,14.43,1,14.10419226771959,target-local-scale,fallback-aruco,12,0.1937188059091568,1.0,pose,5.271691305082156,1.785749105571283,0.2880299687385559,0.8982066343352199,18.11123523712164,14.104091700347949,14.104091700347949,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.634033203125,1.7699108770568237
sample_001_5015.7g,5015.7,14.43,1,14.104200533530957,target-local-scale,fallback-aruco,12,0.19772696495056152,1.0,pose,5.2666710627818105,1.7868513231586476,0.2935963571071625,0.8977557164430617,18.144568570454975,14.107466906656454,14.107466906656454,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6400146484375,1.77018382410662
sample_001_5015.7g,5015.7,14.43,1,14.105053978554679,target-local-scale,fallback-aruco,12,0.19752958416938782,1.0,pose,5.265255309800439,1.7896105465711094,0.2924017906188965,0.8977779217809438,18.17790190378831,14.106295916712687,14.106295916712687,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.637939453125,1.769627411997373
sample_001_5015.7g,5015.7,14.43,1,14.105211028970666,target-local-scale,fallback-aruco,12,0.19729559123516083,1.0,pose,5.245158961471564,1.7988845110740403,0.2921340763568878,0.8978042459860444,18.211235237121645,14.105366012933812,14.105366012933812,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6362915039062,1.7695681317887595
sample_001_5015.7g,5015.7,14.43,1,14.10507670953594,target-local-scale,fallback-aruco,12,0.19786877930164337,1.0,pose,5.254681894840373,1.7993516177954878,0.2926878035068512,0.8977397623285651,18.24456857045498,14.098787804720295,14.098787804720295,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6246337890625,1.7695815702788547
sample_001_5015.7g,5015.7,14.43,1,14.105053978554679,target-local-scale,fallback-aruco,12,0.19452190399169922,1.0,pose,5.2469408008276925,1.802347114902139,0.2866106629371643,0.8981162858009338,18.277901903788315,14.103712850660258,14.103712850660258,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6333618164062,1.7696814694531828
sample_001_5015.7g,5015.7,14.43,1,14.105432139424755,target-local-scale,fallback-aruco,12,0.18488210439682007,1.0,pose,5.1773139297411195,1.8139894643570826,0.2733854353427887,0.8992007632553577,18.31123523712165,14.113769587824379,14.113769587824379,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6511840820312,1.7697803344482057
sample_001_5015.7g,5015.7,14.43,1,14.105737974445361,target-local-scale,fallback-aruco,12,0.1891300529241562,1.0,pose,5.153036270993219,1.8176281795142086,0.27720606327056885,0.8987228690460324,18.344568570454985,14.111393167056145,14.111393167056145,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.64697265625,1.7693813579106243
sample_001_5015.7g,5015.7,14.43,1,14.11370759423912,target-local-scale,fallback-aruco,12,0.1991327852010727,1.0,pose,5.292933361765557,1.8178318137091112,0.29360249638557434,0.8975975616648794,18.37790190378832,14.16787621140257,14.16787621140257,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7470703125,1.7689385434146356
sample_001_5015.7g,5015.7,14.43,1,14.114461849526428,target-local-scale,fallback-aruco,12,0.19412347674369812,1.0,pose,5.236777950407487,1.8093836835146908,0.2824036478996277,0.8981611088663339,18.411235237121655,14.111358726175446,14.111358726175446,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6469116210938,1.7698965373391142
sample_001_5015.7g,5015.7,14.43,1,14.119621782272759,target-local-scale,fallback-aruco,12,0.21043820679187775,1.0,pose,5.207520285057602,1.8173315308362004,0.3065151572227478,0.8963257017359137,18.44456857045499,14.161986820803033,14.161986820803033,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7366333007812,1.7714604865393966
sample_001_5015.7g,5015.7,14.43,1,14.157924174515774,target-local-scale,fallback-aruco,12,0.20379528403282166,1.0,pose,5.213733292442463,1.8276975814655294,0.3001801073551178,0.8970730305463076,18.477901903788325,14.189608407123664,14.189608407123664,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7855834960938,1.769780782502027
sample_001_5015.7g,5015.7,14.43,1,14.152875830222909,target-local-scale,fallback-aruco,12,0.1855458766222,1.0,pose,5.120937132808124,1.820309107836165,0.2727341055870056,0.8991260888800024,18.51123523712166,14.02725409550839,14.02725409550839,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.4978637695312,1.7701791921190615
sample_001_5015.7g,5015.7,14.43,1,14.109199282955615,target-local-scale,fallback-aruco,12,0.1822584867477417,1.0,pose,5.15574535452858,1.8145403076841256,0.26837196946144104,0.8994959202408791,18.544568570454995,14.030594860936198,14.030594860936198,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.5037841796875,1.7699443373017893
sample_001_5015.7g,5015.7,14.43,1,14.104697171030637,target-local-scale,fallback-aruco,12,0.19308854639530182,1.0,pose,5.186045968429094,1.8123550736933043,0.28432661294937134,0.8982775385305285,18.57790190378833,14.105434894695211,14.105434894695211,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6364135742188,1.7696105383850238
sample_001_5015.7g,5015.7,14.43,1,14.10170081440982,target-local-scale,fallback-aruco,12,0.19514626264572144,1.0,pose,5.179210009134379,1.811377125183686,0.2858765125274658,0.8980460454523563,18.611235237121665,14.112047543789426,14.112047543789426,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6481323242188,1.77009552167906
sample_001_5015.7g,5015.7,14.43,1,14.091467739936522,target-local-scale,fallback-aruco,12,0.19839775562286377,1.0,pose,5.189737901652726,1.8117185744860764,0.2904057502746582,0.8976802524924278,18.644568570455,14.098615600316801,14.098615600316801,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6243286132812,1.7699772012738524
sample_001_5015.7g,5015.7,14.43,1,14.095505588789678,target-local-scale,fallback-aruco,12,0.19146622717380524,1.0,pose,5.168393662566322,1.811107891639477,0.2793811857700348,0.8984600494429469,18.677901903788335,14.094551576394315,14.094551576394315,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6171264648438,1.7696693734373061
sample_001_5015.7g,5015.7,14.43,1,14.104864553710833,target-local-scale,fallback-aruco,12,0.19864881038665771,1.0,pose,5.148938628779469,1.8162384888272427,0.2899448871612549,0.897652008831501,18.71123523712167,14.107019175207366,14.107019175207366,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6392211914062,1.7696121809349203
sample_001_5015.7g,5015.7,14.43,1,14.106634814978765,target-local-scale,fallback-aruco,12,0.20291131734848022,1.0,pose,5.177305630296457,1.8104213662631918,0.29553091526031494,0.8971724767982959,18.744568570455005,14.116455976518903,14.116455976518903,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6559448242188,1.7703428205687952
sample_001_5015.7g,5015.7,14.43,1,14.107103899773886,target-local-scale,fallback-aruco,12,0.19980673491954803,1.0,pose,5.209872930014958,1.8050926845480917,0.2913612425327301,0.8975217423215508,18.77790190378834,14.119865623708108,14.119865623708108,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6619873046875,1.770313230718322
sample_001_5015.7g,5015.7,14.43,1,14.118933653476391,target-local-scale,fallback-aruco,12,0.2058807909488678,1.0,pose,5.191002545121874,1.8153957983379674,0.2994796335697174,0.8968384110182523,18.811235237121675,14.185682146723973,14.185682146723973,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7786254882812,1.7702235705446694
sample_001_5015.7g,5015.7,14.43,1,14.126777908464405,target-local-scale,fallback-aruco,12,0.18268327414989471,1.0,pose,5.253629010229146,1.8226537070338709,0.26937130093574524,0.8994481316581368,18.84456857045501,14.185509942320477,14.185509942320477,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7783203125,1.7712634392368494
sample_001_5015.7g,5015.7,14.43,1,14.140662405109417,target-local-scale,fallback-aruco,12,0.1996406763792038,1.0,pose,5.19753691635368,1.8176216744183566,0.29121071100234985,0.8975404239073396,18.877901903788345,14.137120504938327,14.137120504938327,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6925659179688,1.7695600687926738
sample_001_5015.7g,5015.7,14.43,1,14.143786881806435,target-local-scale,fallback-aruco,12,0.20816439390182495,1.0,pose,5.226660939560198,1.8175459401261262,0.3048182427883148,0.8965815056860447,18.91123523712168,14.139600248348659,14.139600248348659,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6969604492188,1.769666984120394
sample_001_5015.7g,5015.7,14.43,1,14.144642393282997,target-local-scale,fallback-aruco,12,0.20986752212047577,1.0,pose,5.1850513188344785,1.8266383515526705,0.30661702156066895,0.8963899037614464,18.944568570455015,14.134124148317511,14.134124148317511,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.687255859375,1.7696205430543968
sample_001_5015.7g,5015.7,14.43,1,14.139904016916422,target-local-scale,fallback-aruco,12,0.209668830037117,1.0,pose,5.1646520195255246,1.8282507722040007,0.3062126934528351,0.8964122566208242,18.97790190378835,14.13563954706827,14.13563954706827,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.68994140625,1.7692192504436437
sample_001_5015.7g,5015.7,14.43,1,14.136581849564195,target-local-scale,fallback-aruco,12,0.2099941372871399,1.0,pose,5.170483373388075,1.8256790712617121,0.3058086931705475,0.8963756595551967,19.011235237121685,14.136569450847142,14.136569450847142,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6915893554688,1.7698412718506176
sample_001_5015.7g,5015.7,14.43,1,14.135693274842158,target-local-scale,fallback-aruco,12,0.2116200178861618,1.0,pose,5.171621531782272,1.8261687925663879,0.30805471539497375,0.8961927479878068,19.04456857045502,14.133159803657938,14.133159803657938,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.685546875,1.7698400769592553
sample_001_5015.7g,5015.7,14.43,1,14.12914606342127,target-local-scale,fallback-aruco,12,0.2017795592546463,1.0,pose,5.12550174672833,1.8158211969687936,0.296130508184433,0.8972997995838522,19.077901903788355,14.048159710092708,14.048159710092708,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.534912109375,1.7693486653395967
sample_001_5015.7g,5015.7,14.43,1,14.12496218523395,target-local-scale,fallback-aruco,12,0.20259667932987213,1.0,pose,5.19782230263092,1.809676065346049,0.29793375730514526,0.8972078735753893,19.11123523712169,14.075643532890542,14.075643532890542,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.5836181640625,1.7694036014920298
sample_001_5015.7g,5015.7,14.43,1,14.130394889755419,target-local-scale,fallback-aruco,12,0.19099532067775726,1.0,pose,5.272320606270372,1.8173747330216983,0.2806951403617859,0.8985130264237523,19.144568570455025,14.226184622426045,14.226184622426045,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.8504028320312,1.7718681859412577
sample_001_5015.7g,5015.7,14.43,1,14.133670217509897,target-local-scale,fallback-aruco,12,0.18806229531764984,1.0,pose,5.291336578878297,1.806890494086425,0.2762688100337982,0.8988429917767643,19.17790190378836,14.191158246755121,14.191158246755121,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.788330078125,1.7708380742953322
sample_001_5015.7g,5015.7,14.43,1,14.178765729061993,target-local-scale,fallback-aruco,12,0.20154418051242828,1.0,pose,5.295036156014098,1.8041006561681552,0.2968089282512665,0.8973262796923518,19.211235237121695,14.208103160059048,14.208103160059048,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.818359375,1.769427338548083
sample_001_5015.7g,5015.7,14.43,1,14.203298657201533,target-local-scale,fallback-aruco,12,0.20177185535430908,1.0,pose,5.350648325660812,1.7983075351800986,0.29611629247665405,0.8973006662726403,19.24456857045503,14.259351190539219,14.259351190539219,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.9091796875,1.7717101127999946
sample_001_5015.7g,5015.7,14.43,1,14.207274512469429,target-local-scale,fallback-aruco,12,0.21723324060440063,1.0,pose,5.309791075246923,1.8032597800334556,0.31903108954429626,0.8955612604320049,19.277901903788365,14.141907787355494,14.141907787355494,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7010498046875,1.77227517441321
sample_001_5015.7g,5015.7,14.43,1,14.190443254071809,target-local-scale,fallback-aruco,12,0.211440309882164,1.0,pose,5.2739158803237585,1.807581180649824,0.3104926347732544,0.8962129651382565,19.3112352371217,14.143354304344854,14.143354304344854,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.70361328125,1.7710649400837348
sample_001_5015.7g,5015.7,14.43,1,14.205102670532547,target-local-scale,fallback-aruco,12,0.20469054579734802,1.0,pose,5.29620436462005,1.7998536047461624,0.3006407916545868,0.8969723135977984,19.344568570455035,14.23779119922162,14.23779119922162,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.8709716796875,1.7718328565417885
sample_001_5015.7g,5015.7,14.43,1,14.228039608260495,target-local-scale,fallback-aruco,12,0.2013314962387085,1.0,pose,5.34691689511334,1.7909208763320714,0.29782354831695557,0.8973502066731452,19.37790190378837,14.244024998628147,14.244024998628147,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.8820190429688,1.7717526221221034
sample_001_5015.7g,5015.7,14.43,1,14.154754924673849,target-local-scale,fallback-aruco,12,0.21974393725395203,1.0,pose,5.237516003393478,1.7980724353826905,0.32026544213294983,0.8952788070589304,19.411235237121705,14.139703570990756,14.139703570990756,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6971435546875,1.770593327820717
sample_001_5015.7g,5015.7,14.43,1,14.154719794975536,target-local-scale,fallback-aruco,12,0.2080800086259842,1.0,pose,5.238598260790796,1.8001311587971673,0.3050243556499481,0.8965909990295767,19.44456857045504,14.14132229238361,14.14132229238361,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7000122070312,1.7700738583007072
sample_001_5015.7g,5015.7,14.43,1,14.16160383820966,target-local-scale,fallback-aruco,12,0.19199496507644653,1.0,pose,5.2766036623167,1.7969910185868405,0.28427231311798096,0.8984005664288998,19.477901903788375,14.1524122559687,14.1524122559687,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7196655273438,1.7700529424385392
sample_001_5015.7g,5015.7,14.43,1,14.156623686860579,target-local-scale,fallback-aruco,12,0.19595113396644592,1.0,pose,5.261425139564957,1.7919280510929538,0.2889355719089508,0.8979554974287748,19.51123523712171,14.154788676736935,14.154788676736935,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.723876953125,1.7707585280076628
sample_001_5015.7g,5015.7,14.43,1,14.146153659128071,target-local-scale,fallback-aruco,12,0.19686131179332733,1.0,pose,5.292081855654321,1.7892735772003667,0.2906285226345062,0.8978531024232507,19.544568570455045,14.145868488635884,14.145868488635884,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7080688476562,1.7699715246823924
sample_001_5015.7g,5015.7,14.43,1,14.14629004501564,target-local-scale,fallback-aruco,12,0.19832758605480194,1.0,pose,5.311145930745844,1.7804331176644164,0.2914153039455414,0.8976881465688348,19.57790190378838,14.141976669116891,14.141976669116891,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.701171875,1.7698533702165309
sample_001_5015.7g,5015.7,14.43,1,14.146562816790777,target-local-scale,fallback-aruco,12,0.2046000063419342,1.0,pose,5.310609473371772,1.7750841689796024,0.30100345611572266,0.8969824992865324,19.611235237121715,14.145868488635884,14.145868488635884,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.7080688476562,1.7698242448010222
sample_001_5015.7g,5015.7,14.43,1,14.141785177820205,target-local-scale,fallback-aruco,12,0.1965082883834839,1.0,pose,5.2673868581010845,1.7749340853700248,0.2945672869682312,0.897892817556858,19.64456857045505,14.072784939792522,14.072784939792522,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.5785522460938,1.769563055078953
sample_001_5015.7g,5015.7,14.43,1,14.135853769346216,target-local-scale,fallback-aruco,12,0.20384331047534943,1.0,pose,5.291488834345102,1.773810960619902,0.30152222514152527,0.8970676275715231,19.677901903788385,14.101336429892026,14.101336429892026,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.629150390625,1.7697241801652854
sample_001_5015.7g,5015.7,14.43,1,14.112560024094225,target-local-scale,fallback-aruco,12,0.20405469834804535,1.0,pose,5.265530633217381,1.7840309781370458,0.30122828483581543,0.8970438464358449,19.71123523712172,14.111634253221037,14.111634253221037,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6473999023438,1.7701016472822089
sample_001_5015.7g,5015.7,14.43,1,14.111551595107358,target-local-scale,fallback-aruco,12,0.19860795140266418,1.0,pose,5.297257202750605,1.7813568769356627,0.29294735193252563,0.8976566054672003,19.744568570455055,14.12516951933576,14.12516951933576,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.67138671875,1.769302987332135
sample_001_5015.7g,5015.7,14.43,1,14.11108457676508,target-local-scale,fallback-aruco,12,0.20265741646289825,1.0,pose,5.294476425026567,1.7778829664862805,0.3018084466457367,0.8972010406479239,19.77790190378839,14.1380848495979,14.1380848495979,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.6942749023438,1.7690243428618377
sample_001_5015.7g,5015.7,14.43,1,14.129275561132697,target-local-scale,fallback-aruco,12,0.19920454919338226,1.0,pose,5.334040071347033,1.7878639380198507,0.2936123311519623,0.8975894882157445,19.811235237121725,14.218056574581071,14.218056574581071,14.00159980452133,500.5103746647779,1.400159980452133,0.6,tracking:static-pose,597.8359985351562,1.770482414313849
